#LOC-Keyword;ID(long);Code;Longitude;Latitude;
LOC;0;GBR01PLANT;-0.77099895;53.405533;
LOC;1;GER01PLANT;9.905773;53.315582;
LOC;2;TUR01PLANT;27.41597;38.6189;
LOC;3;TUR02TERM;28.838589;40.37413;
LOC;4;CRO01TERM;13.832971;44.89579;
LOC;5;BEL01TERM;2.909639;51.22538;
LOC;6;POL01TERM;18.552721;54.546494;
LOC;7;GBR02TERM;0.3352597;53.1428;
LOC;8;GER02TERM;8.377848;48.222603;
LOC;9;CZE01DEAL;18.24013;49.839558;
LOC;10;AUT01DEAL;13.766674;48.34535;
LOC;11;ITA01DEAL;10.99413;45.440403;
LOC;12;FRA01DEAL;4.955863;48.492405;
LOC;13;POL02DEAL;16.158897;51.201736;
LOC;14;CHE01DEAL;6.647736;46.549484;
LOC;15;SVK01DEAL;21.092163;49.10815;
LOC;16;ROU01DEAL;23.672081;45.17503;
LOC;17;GER03DEAL;7.1161695;51.275375;
LOC;18;GRC01DEAL;22.731499;40.625214;
LOC;19;SVN01DEAL;13.932038;45.502453;
LOC;20;TUR03DEAL;29.633957;36.486366;
LOC;21;GBR03DEAL;-2.7457166;50.80445;
#STE-Keyword;ID(long);Code;Alias;Type;LocationCode;VehicleCapacity;Operator;City;Country;
STE;1;GBR01PLANT;GBR01PLANT-PLANT;PLANT;GBR01PLANT;500;Autoplant;Gainsborough;United Kingdom;
STE;2;GER01PLANT;GER01PLANT-PLANT;PLANT;GER01PLANT;99999;Autoplant;Buchholz;Germany;
STE;3;TUR01PLANT;TUR01PLANT-PLANT;PLANT;TUR01PLANT;500;Autoplant;Manisa;Turkey;
STE;4;TUR02TERM;TUR02TERM-COMPOUND;HUB;TUR02TERM;500;Automove;Mundaya;Turkey;
STE;5;CRO01TERM;CRO01TERM-COMPOUND;HUB;CRO01TERM;500;Automove;Pula;Croatia;
STE;6;BEL01TERM;BEL01TERM-COMPOUND;HUB;BEL01TERM;500;Automove;Ostende;Belgium;
STE;7;POL01TERM;POL01TERM-COMPOUND;HUB;POL01TERM;500;Automove;Gdynia;Poland;
STE;8;GBR02TERM;GBR02TERM-COMPOUND;HUB;GBR02TERM;500;Automove;Skegness;United Kingdom;
STE;9;GER02TERM;GER02TERM-COMPOUND;HUB;GER02TERM;99999;Automove;Schramberg;Germany;
STE;10;CZE01DEAL;CZE01DEAL-DEALER_ZONE;DEALER_ZONE;CZE01DEAL;500;Autoshow;Ostrava;Czech Republic;
STE;11;AUT01DEAL;AUT01DEAL-DEALER_ZONE;DEALER_ZONE;AUT01DEAL;500;Autoshow;Peuerbach;Austria;
STE;12;ITA01DEAL;ITA01DEAL-DEALER_ZONE;DEALER_ZONE;ITA01DEAL;500;Autoshow;Verona;Italy;
STE;13;FRA01DEAL;FRA01DEAL-DEALER_ZONE;DEALER_ZONE;FRA01DEAL;500;Autoshow;Wassy;France;
STE;14;POL02DEAL;POL02DEAL-DEALER_ZONE;DEALER_ZONE;POL02DEAL;500;Autoshow;Legnica;Poland;
STE;15;CHE01DEAL;CHE01DEAL-DEALER_ZONE;DEALER_ZONE;CHE01DEAL;500;Autoshow;Lausanne;Switzerland;
STE;16;SVK01DEAL;SVK01DEAL-DEALER_ZONE;DEALER_ZONE;SVK01DEAL;500;Autoshow;Sabinov;Slovakia;
STE;17;ROU01DEAL;ROU01DEAL-DEALER_ZONE;DEALER_ZONE;ROU01DEAL;500;Autoshow;Novaci;Romania;
STE;18;GER03DEAL;GER03DEAL-DEALER_ZONE;DEALER_ZONE;GER03DEAL;500;Autoshow;Wuppertal;Germany;
STE;19;GRC01DEAL;GRC01DEAL-DEALER_ZONE;DEALER_ZONE;GRC01DEAL;500;Autoshow;Pigros;Greece;
STE;20;SVN01DEAL;SVN01DEAL-DEALER_ZONE;DEALER_ZONE;SVN01DEAL;500;Autoshow;Zazid;Slovenia;
STE;21;TUR03DEAL;TUR03DEAL-DEALER_ZONE;DEALER_ZONE;TUR03DEAL;500;Autoshow;Kabaseki;Turkey;
STE;22;GBR03DEAL;GBR03DEAL-DEALER_ZONE;DEALER_ZONE;GBR03DEAL;500;Autoshow;Beaminster;United Kingdom;
#MOD-Keyword;ID(long);Code;ModelAlias;Make;LengthMM;WidthMM;HeightMM;WeightKG;CapDemand:TRUCK;CapDemand:TRAIN;CapDemand:VESSEL;CapDemand:SHUNTING;CapDemand:SELF_PROPELLED;CapDemand:UNKNOWN;
MOD;2;Standard;STAN;Generic;4000;1786;1400;1500;1.0;1.0;1.0;1.0;1.0;1.0;
#SEG-Keyword;ID(long);Code;OriginCode;DestinationCode;TransportMode;DefaultLeadTimeHours;
PTHSG;746;TUR01PLANT->AUT01DEAL-747;20;CRO01TERMGER02TERM-TRUCK-01;CRO01TERM;GER02TERM;
PTHSG;746;TUR01PLANT->AUT01DEAL-747;30;GER02TERMAUT01DEAL-TRUCK-01;GER02TERM;AUT01DEAL;
PTH;747;TUR01PLANT->ITA01DEAL-748;TUR01PLANT;ITA01DEAL;
PTHSG;747;TUR01PLANT->ITA01DEAL-748;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;747;TUR01PLANT->ITA01DEAL-748;20;CRO01TERMGER02TERM-TRUCK-01;CRO01TERM;GER02TERM;
PTHSG;747;TUR01PLANT->ITA01DEAL-748;30;GER02TERMITA01DEAL-TRUCK-01;GER02TERM;ITA01DEAL;
PTH;748;TUR01PLANT->CHE01DEAL-749;TUR01PLANT;CHE01DEAL;
PTHSG;748;TUR01PLANT->CHE01DEAL-749;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;748;TUR01PLANT->CHE01DEAL-749;20;CRO01TERMGER02TERM-TRUCK-01;CRO01TERM;GER02TERM;
PTHSG;748;TUR01PLANT->CHE01DEAL-749;30;GER02TERMCHE01DEAL-TRUCK-01;GER02TERM;CHE01DEAL;
PTH;749;TUR01PLANT->FRA01DEAL-750;TUR01PLANT;FRA01DEAL;
PTHSG;749;TUR01PLANT->FRA01DEAL-750;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;749;TUR01PLANT->FRA01DEAL-750;20;CRO01TERMGER02TERM-TRUCK-01;CRO01TERM;GER02TERM;
PTHSG;749;TUR01PLANT->FRA01DEAL-750;30;GER02TERMFRA01DEAL-TRUCK-01;GER02TERM;FRA01DEAL;
PTH;750;TUR01PLANT->FRA01DEAL-751;TUR01PLANT;FRA01DEAL;
PTHSG;750;TUR01PLANT->FRA01DEAL-751;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;750;TUR01PLANT->FRA01DEAL-751;20;CRO01TERMGER02TERM-TRUCK-01;CRO01TERM;GER02TERM;
PTHSG;750;TUR01PLANT->FRA01DEAL-751;30;GER02TERMFRA01DEAL-TRUCK-02;GER02TERM;FRA01DEAL;
PTH;751;TUR01PLANT->GER03DEAL-752;TUR01PLANT;GER03DEAL;
PTHSG;751;TUR01PLANT->GER03DEAL-752;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;751;TUR01PLANT->GER03DEAL-752;20;CRO01TERMGER02TERM-TRUCK-01;CRO01TERM;GER02TERM;
PTHSG;751;TUR01PLANT->GER03DEAL-752;30;GER02TERMGER03DEAL-TRUCK-01;GER02TERM;GER03DEAL;
PTH;752;TUR01PLANT->TUR03DEAL-753;TUR01PLANT;TUR03DEAL;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;60;POL01TERMTUR02TERM-VESSEL-01;POL01TERM;TUR02TERM;
PTHSG;752;TUR01PLANT->TUR03DEAL-753;70;TUR02TERMTUR03DEAL-TRUCK-01;TUR02TERM;TUR03DEAL;
PTH;753;TUR01PLANT->GRC01DEAL-754;TUR01PLANT;GRC01DEAL;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;60;POL01TERMTUR02TERM-VESSEL-01;POL01TERM;TUR02TERM;
PTHSG;753;TUR01PLANT->GRC01DEAL-754;70;TUR02TERMGRC01DEAL-TRUCK-01;TUR02TERM;GRC01DEAL;
PTH;754;TUR01PLANT->ROU01DEAL-755;TUR01PLANT;ROU01DEAL;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;60;POL01TERMTUR02TERM-VESSEL-01;POL01TERM;TUR02TERM;
PTHSG;754;TUR01PLANT->ROU01DEAL-755;70;TUR02TERMROU01DEAL-TRUCK-01;TUR02TERM;ROU01DEAL;
PTH;755;TUR01PLANT->POL02DEAL-756;TUR01PLANT;POL02DEAL;
PTHSG;755;TUR01PLANT->POL02DEAL-756;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;755;TUR01PLANT->POL02DEAL-756;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;755;TUR01PLANT->POL02DEAL-756;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;755;TUR01PLANT->POL02DEAL-756;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;755;TUR01PLANT->POL02DEAL-756;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;755;TUR01PLANT->POL02DEAL-756;60;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;756;TUR01PLANT->CZE01DEAL-757;TUR01PLANT;CZE01DEAL;
PTHSG;756;TUR01PLANT->CZE01DEAL-757;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;756;TUR01PLANT->CZE01DEAL-757;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;756;TUR01PLANT->CZE01DEAL-757;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;756;TUR01PLANT->CZE01DEAL-757;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;756;TUR01PLANT->CZE01DEAL-757;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;756;TUR01PLANT->CZE01DEAL-757;60;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;757;TUR01PLANT->SVK01DEAL-758;TUR01PLANT;SVK01DEAL;
PTHSG;757;TUR01PLANT->SVK01DEAL-758;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;757;TUR01PLANT->SVK01DEAL-758;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;757;TUR01PLANT->SVK01DEAL-758;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;757;TUR01PLANT->SVK01DEAL-758;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;757;TUR01PLANT->SVK01DEAL-758;50;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;757;TUR01PLANT->SVK01DEAL-758;60;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;758;TUR01PLANT->POL02DEAL-759;TUR01PLANT;POL02DEAL;
PTHSG;758;TUR01PLANT->POL02DEAL-759;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;758;TUR01PLANT->POL02DEAL-759;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;758;TUR01PLANT->POL02DEAL-759;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;758;TUR01PLANT->POL02DEAL-759;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;758;TUR01PLANT->POL02DEAL-759;50;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;758;TUR01PLANT->POL02DEAL-759;60;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;758;TUR01PLANT->POL02DEAL-759;70;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;759;TUR01PLANT->CZE01DEAL-760;TUR01PLANT;CZE01DEAL;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;50;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;60;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;759;TUR01PLANT->CZE01DEAL-760;70;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;760;TUR01PLANT->SVK01DEAL-761;TUR01PLANT;SVK01DEAL;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;50;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;60;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;760;TUR01PLANT->SVK01DEAL-761;70;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;761;TUR01PLANT->TUR03DEAL-762;TUR01PLANT;TUR03DEAL;
PTHSG;761;TUR01PLANT->TUR03DEAL-762;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;761;TUR01PLANT->TUR03DEAL-762;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;761;TUR01PLANT->TUR03DEAL-762;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;761;TUR01PLANT->TUR03DEAL-762;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;761;TUR01PLANT->TUR03DEAL-762;50;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;761;TUR01PLANT->TUR03DEAL-762;60;TUR02TERMTUR03DEAL-TRUCK-01;TUR02TERM;TUR03DEAL;
PTH;762;TUR01PLANT->GRC01DEAL-763;TUR01PLANT;GRC01DEAL;
PTHSG;762;TUR01PLANT->GRC01DEAL-763;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;762;TUR01PLANT->GRC01DEAL-763;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;762;TUR01PLANT->GRC01DEAL-763;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;762;TUR01PLANT->GRC01DEAL-763;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;762;TUR01PLANT->GRC01DEAL-763;50;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;762;TUR01PLANT->GRC01DEAL-763;60;TUR02TERMGRC01DEAL-TRUCK-01;TUR02TERM;GRC01DEAL;
PTH;763;TUR01PLANT->ROU01DEAL-764;TUR01PLANT;ROU01DEAL;
PTHSG;763;TUR01PLANT->ROU01DEAL-764;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;763;TUR01PLANT->ROU01DEAL-764;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;763;TUR01PLANT->ROU01DEAL-764;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;763;TUR01PLANT->ROU01DEAL-764;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;763;TUR01PLANT->ROU01DEAL-764;50;GBR02TERMTUR02TERM-VESSEL-01;GBR02TERM;TUR02TERM;
PTHSG;763;TUR01PLANT->ROU01DEAL-764;60;TUR02TERMROU01DEAL-TRUCK-01;TUR02TERM;ROU01DEAL;
PTH;764;TUR01PLANT->GBR03DEAL-765;TUR01PLANT;GBR03DEAL;
PTHSG;764;TUR01PLANT->GBR03DEAL-765;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;764;TUR01PLANT->GBR03DEAL-765;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;764;TUR01PLANT->GBR03DEAL-765;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;764;TUR01PLANT->GBR03DEAL-765;40;BEL01TERMGBR02TERM-VESSEL-01;BEL01TERM;GBR02TERM;
PTHSG;764;TUR01PLANT->GBR03DEAL-765;50;GBR02TERMGBR03DEAL-TRUCK-01;GBR02TERM;GBR03DEAL;
PTH;765;TUR01PLANT->GBR03DEAL-766;TUR01PLANT;GBR03DEAL;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;60;POL01TERMGBR02TERM-VESSEL-01;POL01TERM;GBR02TERM;
PTHSG;765;TUR01PLANT->GBR03DEAL-766;70;GBR02TERMGBR03DEAL-TRUCK-01;GBR02TERM;GBR03DEAL;
PTH;766;TUR01PLANT->POL02DEAL-767;TUR01PLANT;POL02DEAL;
PTHSG;766;TUR01PLANT->POL02DEAL-767;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;766;TUR01PLANT->POL02DEAL-767;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;766;TUR01PLANT->POL02DEAL-767;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;766;TUR01PLANT->POL02DEAL-767;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;766;TUR01PLANT->POL02DEAL-767;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;766;TUR01PLANT->POL02DEAL-767;60;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;767;TUR01PLANT->CZE01DEAL-768;TUR01PLANT;CZE01DEAL;
PTHSG;767;TUR01PLANT->CZE01DEAL-768;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;767;TUR01PLANT->CZE01DEAL-768;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;767;TUR01PLANT->CZE01DEAL-768;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;767;TUR01PLANT->CZE01DEAL-768;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;767;TUR01PLANT->CZE01DEAL-768;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;767;TUR01PLANT->CZE01DEAL-768;60;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;768;TUR01PLANT->SVK01DEAL-769;TUR01PLANT;SVK01DEAL;
PTHSG;768;TUR01PLANT->SVK01DEAL-769;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;768;TUR01PLANT->SVK01DEAL-769;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;768;TUR01PLANT->SVK01DEAL-769;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;768;TUR01PLANT->SVK01DEAL-769;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;768;TUR01PLANT->SVK01DEAL-769;50;TUR02TERMPOL01TERM-VESSEL-01;TUR02TERM;POL01TERM;
PTHSG;768;TUR01PLANT->SVK01DEAL-769;60;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;769;TUR01PLANT->POL02DEAL-770;TUR01PLANT;POL02DEAL;
PTHSG;769;TUR01PLANT->POL02DEAL-770;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;769;TUR01PLANT->POL02DEAL-770;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;769;TUR01PLANT->POL02DEAL-770;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;769;TUR01PLANT->POL02DEAL-770;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;769;TUR01PLANT->POL02DEAL-770;50;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;769;TUR01PLANT->POL02DEAL-770;60;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;769;TUR01PLANT->POL02DEAL-770;70;POL01TERMPOL02DEAL-TRUCK-01;POL01TERM;POL02DEAL;
PTH;770;TUR01PLANT->CZE01DEAL-771;TUR01PLANT;CZE01DEAL;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;50;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;60;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;770;TUR01PLANT->CZE01DEAL-771;70;POL01TERMCZE01DEAL-TRUCK-01;POL01TERM;CZE01DEAL;
PTH;771;TUR01PLANT->SVK01DEAL-772;TUR01PLANT;SVK01DEAL;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;50;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;60;GBR02TERMPOL01TERM-VESSEL-01;GBR02TERM;POL01TERM;
PTHSG;771;TUR01PLANT->SVK01DEAL-772;70;POL01TERMSVK01DEAL-TRUCK-01;POL01TERM;SVK01DEAL;
PTH;772;TUR01PLANT->GBR03DEAL-773;TUR01PLANT;GBR03DEAL;
PTHSG;772;TUR01PLANT->GBR03DEAL-773;10;TUR02TERMCRO01TERM-TRUCK-01;TUR01PLANT;CRO01TERM;
PTHSG;772;TUR01PLANT->GBR03DEAL-773;20;CRO01TERMGER02TERM-TRAIN-01;CRO01TERM;GER02TERM;
PTHSG;772;TUR01PLANT->GBR03DEAL-773;30;GER02TERMBEL01TERM-TRUCK-01;GER02TERM;BEL01TERM;
PTHSG;772;TUR01PLANT->GBR03DEAL-773;40;BEL01TERMTUR02TERM-VESSEL-01;BEL01TERM;TUR02TERM;
PTHSG;772;TUR01PLANT->GBR03DEAL-773;50;TUR02TERMGBR02TERM-VESSEL-01;TUR02TERM;GBR02TERM;
